Ch1_PermutationEntropy,Ch2_PermutationEntropy,Ch3_PermutationEntropy,Ch4_PermutationEntropy,Ch5_PermutationEntropy,Ch6_PermutationEntropy,Online_id,Emotion_Label,Video_type
0.7849442705419162,0.7707996680554309,0.8147764663579445,0.809425669858684,0.8099509588176239,0.8157034765700785,S0021,Positive,
0.7849442705419162,0.7707996680554309,0.8147764663579445,0.809425669858684,0.8099509588176239,0.8157034765700785,S0021,Positive,
0.7849442705419162,0.7707996680554309,0.8147764663579445,0.809425669858684,0.8099509588176239,0.8157034765700785,S0021,Positive,
0.7849442705419162,0.7707996680554309,0.8147764663579445,0.809425669858684,0.8099509588176239,0.8157034765700785,S0021,Calm,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Calm,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Calm,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Negative,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Negative,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Negative,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Calm,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Calm,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Negative,
0.7713241952521752,0.7473588047060462,0.8083167910854558,0.7944769300487511,0.8029078065517465,0.8047623035602467,S0031,Positive,
0.7809847660804223,0.7731000230877628,0.8018475227851976,0.791780461334699,0.8175912442138499,0.8078206150341152,S0022,Calm,
0.7809847660804223,0.7731000230877628,0.8018475227851976,0.791780461334699,0.8175912442138499,0.8078206150341152,S0022,Positive,
0.7809847660804223,0.7731000230877628,0.8018475227851976,0.791780461334699,0.8175912442138499,0.8078206150341152,S0022,Negative,
0.7809847660804223,0.7731000230877628,0.8018475227851976,0.791780461334699,0.8175912442138499,0.8078206150341152,S0022,Negative,
0.7809847660804223,0.7731000230877628,0.8018475227851976,0.791780461334699,0.8175912442138499,0.8078206150341152,S0022,Calm,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Positive,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Calm,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Positive,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Negative,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Calm,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Negative,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Negative,
0.7762042054882214,0.7779979551830647,0.7841178095874476,0.7809426721617662,0.7980368597371792,0.7850765515350739,S0041,Calm,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Calm,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Calm,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Calm,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.7674471005612129,0.7560697152209317,0.8119999305669036,0.8007259405022694,0.8081460115629878,0.8075172992844791,S0032,Positive,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Negative,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Positive,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Calm,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Negative,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Calm,
0.778038448401085,0.7680093792406527,0.8242069635217582,0.8163459959353021,0.8167101611644488,0.8118286123756443,S0023,Negative,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Negative,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Positive,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Positive,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Calm,
0.7863407602273532,0.7751365952525069,0.8152014105224649,0.812198214920231,0.8169365662193092,0.8095240828832975,S0051,Positive,
0.7662047523462407,0.7648029134130649,0.8057416675455387,0.8053085270003643,0.806200420135227,0.851724931810523,S0033,Calm,
0.7662047523462407,0.7648029134130649,0.8057416675455387,0.8053085270003643,0.806200420135227,0.851724931810523,S0033,Positive,
0.7662047523462407,0.7648029134130649,0.8057416675455387,0.8053085270003643,0.806200420135227,0.851724931810523,S0033,Positive,
0.7662047523462407,0.7648029134130649,0.8057416675455387,0.8053085270003643,0.806200420135227,0.851724931810523,S0033,Negative,
0.7662047523462407,0.7648029134130649,0.8057416675455387,0.8053085270003643,0.806200420135227,0.851724931810523,S0033,Calm,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Calm,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Positive,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Positive,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Positive,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Positive,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Negative,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Calm,
0.7735242484703092,0.7616988682393809,0.7984505104522438,0.7957287238407245,0.8067291090485912,0.8126508632896603,S0071,Calm,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Negative,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Calm,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Calm,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Calm,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Positive,
0.788424663546584,0.7764355526304497,0.8069188205680672,0.804226632193824,0.7993384393329259,0.8144817997017941,S0053,Calm,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Negative,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Calm,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Negative,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Negative,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Positive,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Positive,
0.7734057643472705,0.7638198545134756,0.8150626915231355,0.8015018375608444,0.8041335519355913,0.8050121549463948,S0072,Positive,
0.7811073080813083,0.7950453306361451,0.7941612843149776,0.8065339742544185,0.8111729819151707,0.789105973120029,S0043,Calm,
0.7811073080813083,0.7950453306361451,0.7941612843149776,0.8065339742544185,0.8111729819151707,0.789105973120029,S0043,Calm,
0.7811073080813083,0.7950453306361451,0.7941612843149776,0.8065339742544185,0.8111729819151707,0.789105973120029,S0043,Positive,
0.7811073080813083,0.7950453306361451,0.7941612843149776,0.8065339742544185,0.8111729819151707,0.789105973120029,S0043,Negative,
0.7811073080813083,0.7950453306361451,0.7941612843149776,0.8065339742544185,0.8111729819151707,0.789105973120029,S0043,Calm,
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Positive,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Calm,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Calm,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Positive,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Calm,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Calm,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Calm,Negative
0.8074223063939054,0.790171049534193,0.8321886490153797,0.825504970163347,0.8263379632693568,0.8245921832345076,S0151,Negative,Negative
0.8094206538630039,0.7717068634762658,0.8164902977720095,0.7935103964305451,0.8019109469923887,0.8054630580406316,S0161,Positive,Neutral
0.8094206538630039,0.7717068634762658,0.8164902977720095,0.7935103964305451,0.8019109469923887,0.8054630580406316,S0161,Calm,Neutral
0.8094206538630039,0.7717068634762658,0.8164902977720095,0.7935103964305451,0.8019109469923887,0.8054630580406316,S0161,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Negative,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7899294429247492,0.787754703424903,0.813394274896625,0.8080667506231966,0.8093965432082589,0.8103530383436329,S0171,Calm,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Negative,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Negative,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Calm,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Negative
0.7940857552852593,0.7963535971959036,0.8205080543012534,0.8161309041522733,0.8235805350636295,0.8104453871768805,S0211,Positive,Neutral
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Negative,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Calm,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Calm,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Positive,Positive
0.8133010725350422,0.8030610412329842,0.8319787566958982,0.8164041465692714,0.8387455126823609,0.8369864537812912,S0153,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Positive,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7874390244971491,0.7809304077442449,0.8178062415843995,0.8092116298420089,0.8161075656315576,0.8126781337941168,S0162,Calm,Positive
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Calm,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Negative,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Calm,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Calm,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Positive,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Positive,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Positive,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Positive,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Calm,Neutral
0.7806362022565084,0.778360479279038,0.815021036415881,0.8146860507954725,0.8131404469888432,0.8125252273685551,S0231,Calm,Neutral
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.7729328147064436,0.7633065417004412,0.791292286391928,0.7937077109508156,0.7960483116775986,0.7944483586944073,S0163,Calm,Negative
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Calm,
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Calm,
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Calm,
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Positive,
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Calm,
0.8066632058436835,0.7981294996428565,0.8337067893004203,0.8259737178281286,0.8268996342975857,0.826055733004169,S0241,Calm,
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Negative
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Negative
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Negative
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Calm,Negative
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Negative
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Neutral
0.7884832391010653,0.785359321980995,0.818204244004146,0.8154306357954751,0.8182142056171575,0.8105549392701563,S0212,Positive,Negative
